Collection date,Site,Subsite,Species,Growth Stage,Replicate,Wet weight in canister,Dry weight in canstier,Canister weight,Wet Wt,Dry Wt,Water Wt,LFM,LFM_perc,Concern,Notes,Notes,
2017-06-01,Painted Cave,PC - Living Room,CEME,,Sample #3,120.5,93.5,66.4,54.1,27.1,27,0.996309963,99.63099631,,,,
2017-06-01,Painted Cave,PC - Living Room,CEME,,Sample #4,108.2,87.1,66.9,41.3,20.2,21.1,1.044554455,104.4554455,,,,
2017-06-15,Painted Cave,PC - Living Room,ADFA,,Sample #1,112.7,92.5,67.6,45.1,24.9,20.2,0.81124498,81.12449799,,,,
2017-06-15,Painted Cave,PC - Living Room,ADFA,,Sample #2,110.8,90.8,66.2,44.6,24.6,20,0.81300813,81.30081301,,,,
2017-06-15,Painted Cave,PC - Living Room,ADFA,,Sample #3,113.4,90.8,66.8,46.6,24,22.6,0.941666667,94.16666667,,,,
2017-06-15,Painted Cave,PC - Living Room,ADFA,,Sample #4,102.4,85.3,67,35.4,18.3,17.1,0.93442623,93.44262295,,,,
2017-06-15,Painted Cave,PC - Living Room,CEME,,Sample #1,115.8,92.3,67.7,48.1,24.6,23.5,0.955284553,95.52845528,,,,
2017-06-15,Painted Cave,PC - Living Room,CEME,,Sample #2,118,92.9,67.4,50.6,25.5,25.1,0.984313725,98.43137255,,,,
2017-06-15,Painted Cave,PC - Living Room,CEME,,Sample #3,125.8,96.5,66.4,59.4,30.1,29.3,0.973421927,97.34219269,,,,
2017-06-15,Painted Cave,PC - Living Room,CEME,,Sample #4,102.8,85.5,66.9,35.9,18.6,17.3,0.930107527,93.01075269,,,,
2017-06-15,St Mary's,,ADFA,,Sample #1,91.2,81.5,68.5,22.7,13,9.7,0.746153846,74.61538462,,,,
2017-06-15,St Mary's,,ADFA,,Sample #2,112.6,93.3,68.8,43.8,24.5,19.3,0.787755102,78.7755102,,,,
2017-06-15,St Mary's,,CEME,,Sample #1,103.5,87.6,67.2,36.3,20.4,15.9,0.779411765,77.94117647,,,,
2017-06-15,St Mary's,,CEME,,Sample #2,115.6,94.4,67.5,48.1,26.9,21.2,0.788104089,78.81040892,,,,
2017-06-15,St Mary's,,CEME,,Sample #3,119.5,96.1,67,52.5,29.1,23.4,0.804123711,80.41237113,,,,
2017-06-15,St Mary's,,CEME,,Sample #4,107.3,89.4,67.2,40.1,22.2,17.9,0.806306306,80.63063063,,,,
2017-07-05,Painted Cave,PC - Living Room,ADFA,,Sample #1,115.9,95.4,67.8,48.1,27.6,20.5,0.742753623,74.27536232,,,,
2017-07-05,Painted Cave,PC - Living Room,ADFA,,Sample #2,113.3,93.1,66.2,47.1,26.9,20.2,0.750929368,75.0929368,,,,
2017-07-05,Painted Cave,PC - Living Room,CEME,,Sample #1,123.3,99.4,67.7,55.6,31.7,23.9,0.753943218,75.39432177,,,,
2017-07-05,Painted Cave,PC - Living Room,CEME,,Sample #2,115.5,94,67.6,47.9,26.4,21.5,0.814393939,81.43939394,,,,
2017-07-05,St Mary's,,ADFA,,Sample #1,95,84.2,69,26,15.2,10.8,0.710526316,71.05263158,,,,
2017-07-05,St Mary's,,ADFA,,Sample #2,99.1,86.3,68.9,30.2,17.4,12.8,0.735632184,73.56321839,,,,
2017-07-05,St Mary's,,CEME,,Sample #1,103.3,88.8,67.2,36.1,21.6,14.5,0.671296296,67.12962963,,,,
2017-07-05,St Mary's,,CEME,,Sample #2,99.3,86.8,67.6,31.7,19.2,12.5,0.651041667,65.10416667,,,,
2017-07-05,St Mary's,,CEME,,Sample #3,120.7,99.1,67,53.7,32.1,21.6,0.672897196,67.28971963,,,,
2017-07-05,St Mary's,,CEME,,Sample #4,121.1,100.1,67.3,53.8,32.8,21,0.640243902,64.02439024,,,,
2017-07-17,Painted Cave,PC - Living Room,ADFA,,Sample #1,101.7,87.8,67.6,34.1,20.2,13.9,0.688118812,68.81188119,,,,
2017-07-17,Painted Cave,PC - Living Room,ADFA,,Sample #2,104.7,88.8,66.1,38.6,22.7,15.9,0.700440529,70.04405286,,,,
2017-07-17,Painted Cave,PC - Living Room,ADFA,,Sample #3,104.9,88.5,66.8,38.1,21.7,16.4,0.755760369,75.57603687,,,,
2017-07-17,Painted Cave,PC - Living Room,ADFA,,Sample #4,107.7,90.3,67,40.7,23.3,17.4,0.746781116,74.67811159,,,,
2017-07-17,Painted Cave,PC - Living Room,CEME,,Sample #1,109.5,93,67.7,41.8,25.3,16.5,0.652173913,65.2173913,,,,
2017-07-17,Painted Cave,PC - Living Room,CEME,,Sample #2,107,91,67.4,39.6,23.6,16,0.677966102,67.79661017,,,,
2017-07-17,Painted Cave,PC - Living Room,CEME,,Sample #3,117.6,96.6,66.3,51.3,30.3,21,0.693069307,69.30693069,,,,
2017-07-17,Painted Cave,PC - Living Room,CEME,,Sample #4,103.5,89.4,66.9,36.6,22.5,14.1,0.626666667,62.66666667,,,,
2017-07-17,St Mary's,,ADFA,,Sample #1,105.2,90.6,68.5,36.7,22.1,14.6,0.660633484,66.06334842,,,,
2017-07-17,St Mary's,,ADFA,,Sample #2,89.7,81.4,68.9,20.8,12.5,8.3,0.664,66.4,,,,
2017-07-17,St Mary's,,CEME,,Sample #1,109.7,93.8,67.3,42.4,26.5,15.9,0.6,60,,,,
2017-07-17,St Mary's,,CEME,,Sample #2,99.6,88.1,67.9,31.7,20.2,11.5,0.569306931,56.93069307,,,,
2017-07-17,St Mary's,,CEME,,Sample #3,110.1,93.6,66.7,43.4,26.9,16.5,0.6133829,61.33828996,,,,
2017-07-17,St Mary's,,CEME,,Sample #4,118.7,99.2,66.9,51.8,32.3,19.5,0.60371517,60.37151703,,,,
2017-08-01,Painted Cave,PC - Living Room,ADFA,,Sample #1,108.2,92.1,67.7,40.5,24.4,16.1,0.659836066,65.98360656,,,,
2017-08-01,Painted Cave,PC - Living Room,ADFA,,Sample #2,97.4,85.3,66.2,31.2,19.1,12.1,0.633507853,63.35078534,,,,
2017-08-01,Painted Cave,PC - Living Room,ADFA,,Sample #3,111.8,93.3,66.8,45,26.5,18.5,0.698113208,69.81132075,,,,
2017-08-01,Painted Cave,PC - Living Room,ADFA,,Sample #4,105.4,89.5,67,38.4,22.5,15.9,0.706666667,70.66666667,,,,
2017-08-01,Painted Cave,PC - Living Room,CEME,,Sample #1,114.8,97.2,67.6,47.2,29.6,17.6,0.594594595,59.45945946,,,,
2017-08-01,Painted Cave,PC - Living Room,CEME,,Sample #2,115.1,96.4,67.4,47.7,29,18.7,0.644827586,64.48275862,,,,
2017-08-01,Painted Cave,PC - Living Room,CEME,,Sample #3,110.5,93.6,66.4,44.1,27.2,16.9,0.621323529,62.13235294,,,,
2017-08-01,Painted Cave,PC - Living Room,CEME,,Sample #4,110.9,94.2,66.9,44,27.3,16.7,0.611721612,61.17216117,,,,
2017-08-01,St Mary's,,ADFA,,Sample #1,87.9,80.6,68.5,19.4,12.1,7.3,0.603305785,60.33057851,,,,
2017-08-01,St Mary's,,ADFA,,Sample #2,108.9,93.6,68.9,40,24.7,15.3,0.619433198,61.94331984,,,,
2017-08-01,St Mary's,,CEME,,Sample #1,108.6,93.5,67.3,41.3,26.2,15.1,0.576335878,57.63358779,,,,
2017-08-01,St Mary's,,CEME,,Sample #2,103.2,90.7,67.9,35.3,22.8,12.5,0.548245614,54.8245614,,,,
2017-08-01,St Mary's,,CEME,,Sample #3,128,106.1,66.8,61.2,39.3,21.9,0.557251908,55.72519084,,,,
2017-08-01,St Mary's,,CEME,,Sample #4,130,107.2,66.8,63.2,40.4,22.8,0.564356436,56.43564356,,,,
2017-08-15,St Mary's,,ADFA,,Sample #1,97.7,86.1,68.3,29.4,17.8,11.6,0.651685393,65.16853933,,,,
2017-08-15,St Mary's,,ADFA,,Sample #2,117.3,98.1,68.7,48.6,29.4,19.2,0.653061224,65.30612245,,,,
2017-08-15,St Mary's,,CEME,,Sample #1,105.5,91.6,67.2,38.3,24.4,13.9,0.569672131,56.96721311,,,,
2017-08-15,St Mary's,,CEME,,Sample #2,101.9,89.6,67.7,34.2,21.9,12.3,0.561643836,56.16438356,,,,
2017-08-15,St Mary's,,CEME,,Sample #3,125.8,104.1,66.6,59.2,37.5,21.7,0.578666667,57.86666667,,,,
2017-08-15,St Mary's,,CEME,,Sample #4,133.6,109.6,66.7,66.9,42.9,24,0.559440559,55.94405594,,,,
2017-09-01,Painted Cave,PC - Living Room,ADFA,,Sample #1,101.2,87.7,67.6,33.6,20.1,13.5,0.671641791,67.1641791,,,,
2017-09-01,Painted Cave,PC - Living Room,ADFA,,Sample #2,102,88,66.1,35.9,21.9,14,0.639269406,63.92694064,,,,
2017-09-01,Painted Cave,PC - Living Room,ADFA,,Sample #3,101.3,87.4,66.8,34.5,20.6,13.9,0.674757282,67.47572816,,,,
2017-09-01,Painted Cave,PC - Living Room,ADFA,,Sample #4,104.4,89.7,66.9,37.5,22.8,14.7,0.644736842,64.47368421,,,,
2017-09-01,Painted Cave,PC - Living Room,CEME,,Sample #1,121.6,102.2,67.7,53.9,34.5,19.4,0.562318841,56.23188406,,,,
2017-09-01,Painted Cave,PC - Living Room,CEME,,Sample #2,101.7,88.9,67.4,34.3,21.5,12.8,0.595348837,59.53488372,,,,
2017-09-01,Painted Cave,PC - Living Room,CEME,,Sample #3,107.2,92.3,66.5,40.7,25.8,14.9,0.57751938,57.75193798,,,,
2017-09-01,Painted Cave,PC - Living Room,CEME,,Sample #4,120.4,100.8,67.1,53.3,33.7,19.6,0.581602374,58.16023739,,,,
2017-09-01,St Mary's,,ADFA,,Sample #1,101.6,89.4,68.4,33.2,21,12.2,0.580952381,58.0952381,,,,
2017-09-01,St Mary's,,CEME,,Sample #1,117.6,100,67.3,50.3,32.7,17.6,0.5382263,53.82262997,,,,
2017-09-01,St Mary's,,CEME,,Sample #2,112.1,97,67.8,44.3,29.2,15.1,0.517123288,51.71232877,,,,
2017-09-01,St Mary's,,CEME,,Sample #3,110.1,95.4,66.8,43.3,28.6,14.7,0.513986014,51.3986014,,,,
2017-09-01,St Mary's,,CEME,,Sample #4,112.2,95.8,66.9,45.3,28.9,16.4,0.567474048,56.74740484,,,,
2017-09-15,Painted Cave,PC - Living Room,ADFA,,Sample #1,103.5,89.1,67.6,35.9,21.5,14.4,0.669767442,66.97674419,,,,
2017-09-15,Painted Cave,PC - Living Room,ADFA,,Sample #2,105.4,89.9,66.1,39.3,23.8,15.5,0.651260504,65.12605042,,,,
2017-09-15,Painted Cave,PC - Living Room,ADFA,,Sample #3,103.8,89.7,66.8,37,22.9,14.1,0.615720524,61.5720524,,,,
2017-09-15,Painted Cave,PC - Living Room,ADFA,,Sample #4,98.4,86.1,67,31.4,19.1,12.3,0.643979058,64.39790576,,,,
2017-09-15,Painted Cave,PC - Living Room,CEME,,Sample #1,102.7,90.1,67.6,35.1,22.5,12.6,0.56,56,,,,
2017-09-15,Painted Cave,PC - Living Room,CEME,,Sample #2,99.4,87.8,67.4,32,20.4,11.6,0.568627451,56.8627451,,,,
2017-09-15,Painted Cave,PC - Living Room,CEME,,Sample #3,93.9,84.3,66.4,27.5,17.9,9.6,0.536312849,53.63128492,,,,
2017-09-15,Painted Cave,PC - Living Room,CEME,,Sample #4,110.9,95.1,66.9,44,28.2,15.8,0.560283688,56.02836879,,,,
2017-09-15,St Mary's,,ADFA,,Sample #1,100.6,87.8,68.4,32.2,19.4,12.8,0.659793814,65.97938144,,,,
2017-09-15,St Mary's,,CEME,,Sample #1,114.2,97.1,67.4,46.8,29.7,17.1,0.575757576,57.57575758,,,,
2017-09-15,St Mary's,,CEME,,Sample #2,109.3,94.9,67.9,41.4,27,14.4,0.533333333,53.33333333,,,,
2017-09-15,St Mary's,,CEME,,Sample #3,100,88.2,66.8,33.2,21.4,11.8,0.551401869,55.14018692,,,,
2017-09-15,St Mary's,,CEME,,Sample #4,104.1,90.8,66.9,37.2,23.9,13.3,0.556485356,55.64853556,,,,
2017-10-02,Painted Cave,PC - Living Room,ADFA,,Sample #1,111.1,94.4,67.6,43.5,26.8,16.7,0.623134328,62.31343284,,,,
2017-10-02,Painted Cave,PC - Living Room,ADFA,,Sample #2,102.3,88.4,66.1,36.2,22.3,13.9,0.623318386,62.33183857,,,,
2017-10-02,Painted Cave,PC - Living Room,ADFA,,Sample #3,105,90.9,66.8,38.2,24.1,14.1,0.585062241,58.50622407,,,,
2017-10-02,Painted Cave,PC - Living Room,ADFA,,Sample #4,101.2,87.9,67.1,34.1,20.8,13.3,0.639423077,63.94230769,,,,
2017-10-02,Painted Cave,PC - Living Room,CEME,,Sample #1,106.5,92.8,67.7,38.8,25.1,13.7,0.545816733,54.58167331,,,,
2017-10-02,Painted Cave,PC - Living Room,CEME,,Sample #2,109.6,94.5,67.4,42.2,27.1,15.1,0.557195572,55.7195572,,,,
2017-10-02,Painted Cave,PC - Living Room,CEME,,Sample #3,100.4,88.2,66.4,34,21.8,12.2,0.559633028,55.96330275,,,,
2017-10-02,Painted Cave,PC - Living Room,CEME,,Sample #4,102,89.9,66.9,35.1,23,12.1,0.526086957,52.60869565,,,,
2017-10-02,St Mary's,,ADFA,,Sample #1,97.4,86.4,68.4,29,18,11,0.611111111,61.11111111,,,,
2017-10-02,St Mary's,,ADFA,,Sample #2,108.7,94.1,68.8,39.9,25.3,14.6,0.577075099,57.70750988,,,,
2017-10-02,St Mary's,,CEME,,Sample #1,108.2,94.1,67.3,40.9,26.8,14.1,0.526119403,52.6119403,,,,
2017-10-02,St Mary's,,CEME,,Sample #2,104.6,92.2,67.9,36.7,24.3,12.4,0.510288066,51.02880658,,,,
2017-10-02,St Mary's,,CEME,,Sample #3,123.3,104,66.7,56.6,37.3,19.3,0.517426273,51.74262735,,,,
2017-10-02,St Mary's,,CEME,,Sample #4,124.8,105.5,66.8,58,38.7,19.3,0.49870801,49.87080103,,,,
2017-10-16,Painted Cave,PC - Living Room,ADFA,,Sample #1,102.5,89.6,67.6,34.9,22,12.9,0.586363636,58.63636364,,,,
2017-10-16,Painted Cave,PC - Living Room,ADFA,,Sample #2,113.4,94.8,66.1,47.3,28.7,18.6,0.648083624,64.80836237,,,,
2017-10-16,Painted Cave,PC - Living Room,ADFA,,Sample #3,103.8,89.8,66.8,37,23,14,0.608695652,60.86956522,,,,
2017-10-16,Painted Cave,PC - Living Room,ADFA,,Sample #4,106.4,91.6,67,39.4,24.6,14.8,0.601626016,60.16260163,,,,
2017-10-16,Painted Cave,PC - Living Room,CEME,,Sample #1,106,93,67.1,38.9,25.9,13,0.501930502,50.19305019,,,,
2017-10-16,Painted Cave,PC - Living Room,CEME,,Sample #2,103,90.6,67.4,35.6,23.2,12.4,0.534482759,53.44827586,,,,
2017-10-16,Painted Cave,PC - Living Room,CEME,,Sample #3,107,92.7,66.4,40.6,26.3,14.3,0.543726236,54.37262357,,,,
2017-10-16,Painted Cave,PC - Living Room,CEME,,Sample #4,114,97.1,66.9,47.1,30.2,16.9,0.559602649,55.9602649,,,,
2017-10-16,St Mary's,,ADFA,,Sample #1,103.6,90.5,68.4,35.2,22.1,13.1,0.592760181,59.2760181,,,,
2017-10-16,St Mary's,,ADFA,,Sample #2,100.8,89.4,68.8,32,20.6,11.4,0.553398058,55.33980583,,,,
2017-10-16,St Mary's,,CEME,,Sample #1,109.8,96.4,67.3,42.5,29.1,13.4,0.4604811,46.04810997,,,,
2017-10-16,St Mary's,,CEME,,Sample #2,119.1,101.9,67.8,51.3,34.1,17.2,0.504398827,50.4398827,,,,
2017-10-16,St Mary's,,CEME,,Sample #3,120,102.4,66.8,53.2,35.6,17.6,0.494382022,49.43820225,,,,
2017-10-16,St Mary's,,CEME,,Sample #4,136.4,114,66.9,69.5,47.1,22.4,0.475583864,47.55838641,,,,
2017-11-01,Painted Cave,PC - Living Room,ADFA,,Sample #1,103.5,89.6,67.6,35.9,22,13.9,0.631818182,63.18181818,,,,
2017-11-01,Painted Cave,PC - Living Room,ADFA,,Sample #2,102.9,89,66.1,36.8,22.9,13.9,0.6069869,60.69868996,,,,
2017-11-01,Painted Cave,PC - Living Room,ADFA,,Sample #3,99.7,87.3,66.8,32.9,20.5,12.4,0.604878049,60.48780488,,,,
2017-11-01,Painted Cave,PC - Living Room,ADFA,,Sample #4,95,84.5,67.1,27.9,17.4,10.5,0.603448276,60.34482759,,,,
2017-11-01,Painted Cave,PC - Living Room,CEME,,Sample #1,100.7,89.6,67.7,33,21.9,11.1,0.506849315,50.68493151,,,,
2017-11-01,Painted Cave,PC - Living Room,CEME,,Sample #2,113.8,97.7,67.4,46.4,30.3,16.1,0.531353135,53.13531353,,,,
2017-11-01,Painted Cave,PC - Living Room,CEME,,Sample #3,108.4,93.3,66.4,42,26.9,15.1,0.56133829,56.133829,,,,
2017-11-01,Painted Cave,PC - Living Room,CEME,,Sample #4,105.8,92.1,66.9,38.9,25.2,13.7,0.543650794,54.36507937,,,,
2017-12-01,St Mary's,,ADFA,,Sample #1,117.4,99.1,68.6,48.8,30.5,18.3,0.6,60,,,,
2017-12-01,St Mary's,,ADFA,,Sample #2,108.8,93.6,68.7,40.1,24.9,15.2,0.610441767,61.04417671,,,,
2017-12-01,St Mary's,,CEME,,Sample #1,106,94.3,67.3,38.7,27,11.7,0.433333333,43.33333333,Yes,,,
2017-12-01,St Mary's,,CEME,,Sample #2,115.2,100.5,67.8,47.4,32.7,14.7,0.449541284,44.95412844,Yes,,,
2017-12-01,St Mary's,,CEME,,Sample #3,113.3,98.6,66.8,46.5,31.8,14.7,0.462264151,46.22641509,,,,
2017-12-01,St Mary's,,CEME,,Sample #4,115.8,100.3,66.8,49,33.5,15.5,0.462686567,46.26865672,,,,
2018-01-03,Painted Cave,PC - Living Room,ADFA,,Sample #1,105.5,91.6,67.6,37.9,24,13.9,0.579166667,57.91666667,,,,
2018-01-03,Painted Cave,PC - Living Room,ADFA,,Sample #2,104.1,90.4,66.2,37.9,24.2,13.7,0.566115702,56.61157025,,,,
2018-01-03,Painted Cave,PC - Living Room,ADFA,,Sample #3,92.2,82.5,66.8,25.4,15.7,9.7,0.617834395,61.78343949,,,,
2018-01-03,Painted Cave,PC - Living Room,ADFA,,Sample #4,99,87.5,67.1,31.9,20.4,11.5,0.56372549,56.37254902,,,,
2018-01-03,Painted Cave,PC - Living Room,CEME,,Sample #1,105.5,93.2,67.8,37.7,25.4,12.3,0.484251969,48.42519685,,,,
2018-01-03,Painted Cave,PC - Living Room,CEME,,Sample #2,102.7,91.4,67.5,35.2,23.9,11.3,0.472803347,47.28033473,,,,
2018-01-03,Painted Cave,PC - Living Room,CEME,,Sample #3,108.3,94.2,66.5,41.8,27.7,14.1,0.509025271,50.90252708,,,,
2018-01-03,Painted Cave,PC - Living Room,CEME,,Sample #4,112,97,67.1,44.9,29.9,15,0.501672241,50.16722408,,,,
2018-01-15,Painted Cave,PC - Living Room,ADFA,,Sample #1,111.7,93.6,67.6,44.1,26,18.1,0.696153846,69.61538462,,,,
2018-01-15,Painted Cave,PC - Living Room,ADFA,,Sample #2,109.9,92.4,66.2,43.7,26.2,17.5,0.667938931,66.79389313,,,,
2018-01-15,Painted Cave,PC - Living Room,ADFA,,Sample #3,94.7,83.4,66.9,27.8,16.5,11.3,0.684848485,68.48484848,,,,
2018-01-15,Painted Cave,PC - Living Room,ADFA,,Sample #4,97.7,85.2,67.1,30.6,18.1,12.5,0.690607735,69.06077348,,,,
2018-01-15,Painted Cave,PC - Living Room,CEME,,Sample #1,109.8,89.3,67.6,42.2,21.7,20.5,0.944700461,94.47004608,,,,
2018-01-15,Painted Cave,PC - Living Room,CEME,,Sample #2,109.7,89.9,67.5,42.2,22.4,19.8,0.883928571,88.39285714,,,,
2018-01-15,Painted Cave,PC - Living Room,CEME,,Sample #3,120.8,94.7,66.5,54.3,28.2,26.1,0.925531915,92.55319149,,,,
2018-01-15,Painted Cave,PC - Living Room,CEME,,Sample #4,112.9,90.7,67,45.9,23.7,22.2,0.936708861,93.67088608,,,,
2018-01-15,St Mary's,,ADFA,,Sample #1,99.9,88.2,68.9,31,19.3,11.7,0.606217617,60.62176166,,,,
2018-01-15,St Mary's,,ADFA,,Sample #2,101,88.4,68.7,32.3,19.7,12.6,0.639593909,63.95939086,,,,
2018-01-15,St Mary's,,CEME,,Sample #1,111.3,91.7,67.3,44,24.4,19.6,0.803278689,80.32786885,,,,
2018-01-15,St Mary's,,CEME,,Sample #2,110.2,91.2,67.9,42.3,23.3,19,0.815450644,81.54506438,,,,
2018-01-15,St Mary's,,CEME,,Sample #3,113.5,92.7,66.9,46.6,25.8,20.8,0.80620155,80.62015504,,,,
2018-01-15,St Mary's,,CEME,,Sample #4,124.4,99.9,66.9,57.5,33,24.5,0.742424242,74.24242424,,,,
2018-02-02,Painted Cave,PC - Living Room,ADFA,,Sample #1,117.3,96.6,67.6,49.7,29,20.7,0.713793103,71.37931034,,,,
2018-02-02,Painted Cave,PC - Living Room,ADFA,,Sample #2,119.3,96.9,66.2,53.1,30.7,22.4,0.729641694,72.96416938,,,,
2018-02-02,Painted Cave,PC - Living Room,ADFA,,Sample #3,111.7,93.3,66.8,44.9,26.5,18.4,0.694339623,69.43396226,,,,
2018-02-02,Painted Cave,PC - Living Room,ADFA,,Sample #4,108.5,91.3,67.1,41.4,24.2,17.2,0.710743802,71.07438017,,,,
2018-02-02,Painted Cave,PC - Living Room,CEME,,Sample #1,123.7,95.7,67.6,56.1,28.1,28,0.996441281,99.64412811,,,,
2018-02-02,Painted Cave,PC - Living Room,CEME,,Sample #2,117.1,92.7,67.4,49.7,25.3,24.4,0.964426877,96.44268775,,,,
2018-02-02,Painted Cave,PC - Living Room,CEME,,Sample #3,112.8,89.5,66.5,46.3,23,23.3,1.013043478,101.3043478,,,,
2018-02-02,Painted Cave,PC - Living Room,CEME,,Sample #4,109.4,88.1,67,42.4,21.1,21.3,1.009478673,100.9478673,,,,
2018-02-02,St Mary's,,ADFA,,Sample #1,107.9,91.7,68.5,39.4,23.2,16.2,0.698275862,69.82758621,,,,
2018-02-02,St Mary's,,ADFA,,Sample #2,113.1,95.4,68.7,44.4,26.7,17.7,0.662921348,66.29213483,,,,
2018-02-02,St Mary's,,CEME,,Sample #1,111.8,91,67.3,44.5,23.7,20.8,0.877637131,87.76371308,,,,
2018-02-02,St Mary's,,CEME,,Sample #2,121.2,95.6,67.9,53.3,27.7,25.6,0.924187726,92.41877256,,,,
2018-02-02,St Mary's,,CEME,,Sample #3,122.8,95.7,66.9,55.9,28.8,27.1,0.940972222,94.09722222,,,,
2018-02-02,St Mary's,,CEME,,Sample #4,130.2,101.5,66.9,63.3,34.6,28.7,0.829479769,82.94797688,,,,
2018-02-15,Painted Cave,PC - Living Room,ADFA,,Sample #1,119.5,97.4,67.7,51.8,29.7,22.1,0.744107744,74.41077441,,,,
2018-02-15,Painted Cave,PC - Living Room,ADFA,,Sample #2,113,93.5,66.2,46.8,27.3,19.5,0.714285714,71.42857143,,,,
2018-02-15,Painted Cave,PC - Living Room,ADFA,,Sample #3,102.8,87.1,67.1,35.7,20,15.7,0.785,78.5,,,,
2018-02-15,Painted Cave,PC - Living Room,ADFA,,Sample #4,100.6,85.8,67.1,33.5,18.7,14.8,0.79144385,79.14438503,,,,
2018-02-15,Painted Cave,PC - Living Room,CEME,,Sample #1,118,92.1,67.6,50.4,24.5,25.9,1.057142857,105.7142857,,,,
2018-02-15,Painted Cave,PC - Living Room,CEME,,Sample #2,121.8,94.8,67.5,54.3,27.3,27,0.989010989,98.9010989,,,,
2018-02-15,Painted Cave,PC - Living Room,CEME,,Sample #3,108,86.3,67.4,40.6,18.9,21.7,1.148148148,114.8148148,,,,
2018-02-15,Painted Cave,PC - Living Room,CEME,,Sample #4,113.7,89.9,66.8,46.9,23.1,23.8,1.03030303,103.030303,,,,
2018-04-16,Painted Cave,PC - Living Room,ADFA,,Sample #1,123.2,92.8,67.7,55.5,25.1,30.4,1.211155378,121.1155378,,,,
2018-04-16,Painted Cave,PC - Living Room,ADFA,,Sample #2,104.5,85.6,66.2,38.3,19.4,18.9,0.974226804,97.42268041,,,,
2018-04-16,Painted Cave,PC - Living Room,ADFA,,Sample #3,112.9,90.1,66.8,46.1,23.3,22.8,0.978540773,97.85407725,,,,
2018-04-16,Painted Cave,PC - Living Room,ADFA,,Sample #4,108.3,87.4,67.2,41.1,20.2,20.9,1.034653465,103.4653465,,,,
2018-04-16,Painted Cave,PC - Living Room,CEME,,Sample #1,118.5,89.1,67.6,50.9,21.5,29.4,1.36744186,136.744186,,,,
2018-04-16,Painted Cave,PC - Living Room,CEME,,Sample #2,122,90.5,67.5,54.5,23,31.5,1.369565217,136.9565217,,,,
2018-04-16,Painted Cave,PC - Living Room,CEME,,Sample #3,117.1,88.6,66.4,50.7,22.2,28.5,1.283783784,128.3783784,,,,
2018-04-16,Painted Cave,PC - Living Room,CEME,,Sample #4,106.7,84.4,67,39.7,17.4,22.3,1.281609195,128.1609195,,,,
2018-05-15,Painted Cave,PC - Living Room,ADFA,,Sample #1,105.2,86.9,67.6,37.6,19.3,18.3,0.948186528,94.81865285,,,,
2018-05-15,Painted Cave,PC - Living Room,ADFA,,Sample #2,104.2,84.9,66.1,38.1,18.8,19.3,1.026595745,102.6595745,,,,
2018-05-15,Painted Cave,PC - Living Room,ADFA,,Sample #3,107.4,86.7,66.7,40.7,20,20.7,1.035,103.5,,,,
2018-05-15,Painted Cave,PC - Living Room,ADFA,,Sample #4,117.3,92.2,67,50.3,25.2,25.1,0.996031746,99.6031746,,,,
2018-05-15,Painted Cave,PC - Living Room,CEME,,Sample #1,103.9,88.4,67.5,36.4,20.9,15.5,0.741626794,74.16267943,,,,
2018-05-15,Painted Cave,PC - Living Room,CEME,,Sample #2,117.4,90.5,67.5,49.9,23,26.9,1.169565217,116.9565217,,,,
2018-05-15,Painted Cave,PC - Living Room,CEME,,Sample #3,115.7,89.1,66.4,49.3,22.7,26.6,1.171806167,117.1806167,,,,
2018-05-15,Painted Cave,PC - Living Room,CEME,,Sample #4,107.8,86,67,40.8,19,21.8,1.147368421,114.7368421,,,,
2018-06-04,Painted Cave,PC - Living Room,ADFA,,Sample #1,112.5,91.2,67.6,44.9,23.6,21.3,0.902542373,90.25423729,,,,
2018-06-04,Painted Cave,PC - Living Room,ADFA,,Sample #2,115.2,93.5,66.1,49.1,27.4,21.7,0.791970803,79.19708029,,,,
2018-06-04,Painted Cave,PC - Living Room,ADFA,,Sample #3,102.3,84.1,66.8,35.5,17.3,18.2,1.052023121,105.2023121,,,,
2018-06-04,Painted Cave,PC - Living Room,ADFA,,Sample #4,101.2,83.5,67.1,34.1,16.4,17.7,1.079268293,107.9268293,,,,
2018-06-04,Painted Cave,PC - Living Room,CEME,,Sample #1,117.4,92,67.6,49.8,24.4,25.4,1.040983607,104.0983607,,,,
2018-06-04,Painted Cave,PC - Living Room,CEME,,Sample #2,120.3,92.5,67.5,52.8,25,27.8,1.112,111.2,,,,
2018-06-04,Painted Cave,PC - Living Room,CEME,,Sample #3,120,90.9,66.4,53.6,24.5,29.1,1.187755102,118.7755102,,,,
2018-06-04,Painted Cave,PC - Living Room,CEME,,Sample #4,144.8,102.4,67,77.8,35.4,42.4,1.197740113,119.7740113,,,,
2018-06-04,St Mary's,,ADFA,,Sample #1,97.6,83.3,67.8,29.8,15.5,14.3,0.922580645,92.25806452,,,,
2018-06-04,St Mary's,,ADFA,,Sample #2,100.8,85.4,68.7,32.1,16.7,15.4,0.922155689,92.21556886,,,,
2018-06-04,St Mary's,,CEME,,Sample #1,94.7,80.9,67.3,27.4,13.6,13.8,1.014705882,101.4705882,,,,
2018-06-04,St Mary's,,CEME,,Sample #2,112.8,90.1,67.9,44.9,22.2,22.7,1.022522523,102.2522523,,,,
